geoid,lon,lat
05101,-93.2178662300796,35.9199723884432
05109,-93.6563416741297,34.1634979386757
05031,-90.632851345833,35.830789607024
05079,-91.7333248073205,33.9574674536682
05123,-90.7477760743422,35.0220036198419
05025,-92.1851441058049,33.8983632067017
05023,-92.0267364678164,35.5381090997615
05017,-91.2939726244384,33.2672520844174
05015,-93.5381833172376,36.3410247117593
05021,-90.4173835770222,36.3683941806639
38003,-98.0715788896124,46.9361053621307
21041,-85.1235902735665,38.6678584725221
38033,-103.846697510276,46.9402142108251
36029,-78.7796595779056,42.7582365296934
38091,-97.7246690045426,47.4561536063925
38075,-101.657783863035,48.7190666132475
38099,-97.7213717789195,48.369461713658
13307,-84.5510526377769,32.0466487773407
38051,-99.441204327309,46.1117936860889
54029,-80.573892193178,40.5218545166194
38001,-102.528533418347,46.0968441531297
36097,-76.8751816525498,42.3938000496922
38059,-101.281166947159,46.7160569531243
38057,-101.831530221896,47.309218436713
38105,-103.480207983488,48.3436771129037
24039,-75.8534691840698,38.0800658223631
38005,-99.3660274692588,48.0693859872601
36057,-74.4396335204495,42.902282758136
38017,-97.248043835437,46.932971935149
21189,-83.6831118683316,37.4192049889841
38021,-98.5046707745552,46.1101234983553
38023,-103.487360067927,48.8148922945888
22063,-90.7235575387001,30.4378310565112
38063,-98.1920349709467,47.9216944110853
36077,-75.032604703676,42.6337624178857
38069,-99.9718179953829,48.2496041936287
13123,-84.4555638355901,34.6912704949728
38047,-99.4774692922385,46.4573594622293
21213,-86.5823206967391,36.741942126829
38031,-98.8830200908184,47.4570752382796
13301,-82.6767617190373,33.4089633698295
38053,-103.395269706438,47.7401532279535
13105,-82.8400954948287,34.1167932897544
38093,-98.9588271249144,46.9792487712859
38055,-101.321827716457,47.6069574928587
38083,-100.345657944873,47.575413199777
13063,-84.3576863138028,33.5418852829649
38085,-101.040341455027,46.1126505318825
13025,-81.9818952711021,31.1968760649109
38077,-96.9482792656093,46.2646559315537
54053,-82.0265380359549,38.7697358515922
38089,-102.655124354282,46.8106803970187
38015,-100.468733523922,46.9773904977178
13051,-81.0924253602269,31.9740223040244
38009,-100.833328559354,48.7921596061246
13225,-83.8268782002387,32.5687781355439
38095,-99.2457950156607,48.6855432357816
36091,-73.8639045651481,43.1073811907681
38081,-97.6307180576384,46.1079422750428
54021,-80.8570835845421,38.9240617729203
38101,-101.541825508189,48.2217448131324
13101,-82.8939351764308,30.7100895978529
20071,-101.805982477426,38.4805409536363
13109,-81.8868846309728,32.1567629610497
20059,-95.2859483122183,38.564517539518
13239,-85.0187841575376,31.8673305599784
20147,-99.3470206780627,39.7845819382706
54031,-78.8579223804684,39.007503103484
20085,-95.7936628255117,39.4168206781668
24043,-77.8139806523295,39.6036746593118
20145,-99.2367293478816,38.1813307715044
24033,-76.8472923876832,38.8295152907405
20027,-97.1651746651539,39.3497113223035
24005,-76.6163188139132,39.4430743824483
20011,-94.8492968462461,37.8552256273575
13155,-83.2763750179254,31.6022829602298
20157,-97.6506228502603,39.8277964052874
20043,-95.1467942352644,39.7880806126901
20175,-100.851285249336,37.1932768133087
31017,-99.929502445565,42.4300205171229
20057,-99.8879423785661,37.6917036311269
22123,-91.4567382424948,32.7885605411258
20125,-95.7428780959507,37.1925238157895
54075,-80.0077525173383,38.3317953450709
20117,-96.5229392939476,39.7836239105078
21123,-85.6979132838204,37.5458000883891
20207,-95.7401677023942,37.886670200259
36067,-76.1946420207173,43.0057954347722
20105,-98.2076985295115,39.0453280727218
36001,-73.9735585672178,42.6001763990215
20055,-100.736991910677,38.0443039664572
54065,-78.257731680847,39.560433166944
20187,-101.784180817665,37.5630623243832
36109,-76.4736586184322,42.452016268283
32007,-115.357761943226,41.1458295822892
20179,-100.441832364936,39.3503577487704
21143,-88.0832827041232,37.019129192038
20017,-96.5939294108662,38.3020466002253
36045,-76.0521081280759,43.9988484360275
20051,-99.317231602782,38.9147512615555
20209,-94.7644773479404,39.1146452392002
20035,-96.8374891718718,37.2377526748834
51630,-77.4870713448886,38.29919318224
20021,-94.8462689802135,37.1693060672022
36069,-77.2998210272715,42.8528478338427
20155,-98.0860066397083,37.952952872081
20197,-96.204988805746,38.9532765784517
31155,-96.6374006543078,41.2263704181876
20033,-99.2718714846237,37.191280381748
31171,-100.555856156834,41.9135064812344
20109,-101.148390776726,38.9173364828934
24041,-76.1786170553356,38.7491001774894
24023,-79.2738792736393,39.5286031524338
24015,-75.9481069822605,39.562420255047
31021,-96.3286044977254,41.8515631814813
41047,-122.584725758067,44.9031897857346
31047,-99.8195657071687,40.8699361106862
36047,-73.9502686443988,40.6343928340111
31003,-98.0666852971054,42.1769034632914
54103,-80.6390976203722,39.6052632533041
31071,-98.9913852875595,41.9143570685151
31037,-97.0864647554727,41.5740218676739
31165,-103.758878614174,42.4877139593282
31049,-102.333949942269,41.1115978218643
41069,-120.027463016617,44.726060305048
41005,-122.220939041533,45.1881571971493
41067,-123.098491480224,45.5600746715173
41023,-119.007382967949,44.4912474440743
31133,-96.2370551788983,40.1315428733158
31015,-98.7664656432201,42.8996848950974
31169,-97.5949195978271,40.1762856157078
31043,-96.5645130162033,42.3911118209819
31087,-101.042272420103,40.1763469218552
41035,-121.650125370419,42.6863419322348
22075,-89.481914116334,29.3806611470814
31007,-103.710476692952,41.5459747040676
17169,-90.6150665737178,40.1580276133086
31065,-99.9122732833696,40.1764659012094
17153,-89.1265738089218,37.222912476521
31035,-98.0512842448608,40.5244322618982
36027,-73.7428623598302,41.7651482616943
41017,-121.227891775105,43.9148834523625
41001,-117.675341264963,44.709225004041
31005,-101.695910708466,41.568903180069
31161,-102.408963556292,42.5047730411321
36059,-73.5854488186152,40.7321713774984
31159,-97.1395097309953,40.8723858378778
17023,-87.7877227338844,39.3335669579853
41033,-123.555579623396,42.3654604606443
36119,-73.7533909206175,41.1514802880313
31179,-97.1192602690402,42.2092885596957
17051,-89.0241435344438,39.0001908527383
17011,-89.5286775542885,41.4041524031002
17139,-88.6192991915247,39.641479392572
17039,-88.9040902083335,40.174628592499
17157,-89.8253110266311,38.0521243548841
17117,-89.9244333341513,39.261014997363
51011,-78.8121179126804,37.3722894488485
17161,-90.5674258926492,41.4673297755355
17055,-88.9241539536505,37.9922849998568
17021,-89.2772681413184,39.5457933147046
36051,-77.7754918835325,42.7280752164651
17187,-90.615028594473,40.8488316755051
36087,-74.0240935253128,41.1524298273753
17015,-89.9343329043197,42.068613415697
49009,-109.507647599895,40.8872749005182
17191,-88.425613634845,38.4295645856439
17185,-87.844250427482,38.4460655423888
49007,-110.588983416237,39.6481744994737
72001,-66.7539565837557,18.1797326471679
49001,-113.23575584381,38.3577074289853
06113,-121.901620445942,38.6866464935409
13067,-84.5766720088248,33.9414704257341
13117,-84.1250200996088,34.2255153165975
13009,-83.2498381436455,33.0689512120825
36017,-75.6115785296608,42.4935106056069
36021,-73.6318482004702,42.250083216811
36025,-74.9664661229876,42.1980880081412
36081,-73.8387599046213,40.6574926247692
36089,-75.0689700309783,44.49639065982
51023,-79.8123315042878,37.5571235577652
36121,-78.224439876033,42.7023847506358
36107,-76.3063168311766,42.1702974451912
36039,-74.1227065264979,42.276519765298
36103,-72.6852403940825,40.9404608758185
36003,-78.027562651422,42.2573930707242
51101,-77.0883854094875,37.7066014291269
36031,-73.7727090982263,44.1172179036664
36105,-74.7681430389401,41.7164225882409
36117,-77.0482432724165,43.3253856228171
36073,-78.2304451862296,43.3822827038594
28011,-90.8804009089394,33.7955389538884
22059,-92.1604364015227,31.6767315764416
28013,-89.3364451487483,33.936450019727
28077,-90.1069949118765,31.5502030827934
39165,-84.1667576073046,39.4275826032943
28045,-89.47455802559,30.3938894711941
28007,-89.5815461830709,33.0862870820822
28093,-89.503054238516,34.762253909558
28043,-89.8020059765555,33.7699538367872
28003,-88.5802645622522,34.8807714598729
28029,-90.4487986347922,31.8692374001398
28025,-88.781574015725,33.6556669794351
28039,-88.6440345959062,30.862606788696
28001,-91.3534982708591,31.4829428486747
28005,-90.8044314592801,31.1743965196246
22087,-89.3039978348771,29.9051811675766
22103,-89.9606514969257,30.4046589462327
22047,-91.3493634015225,30.2584986911194
48291,-94.8122103767875,30.1516119431344
48287,-96.9657036472717,30.3106777790948
48189,-101.826881364131,34.0705119415399
32029,-119.529169235121,39.4465348851232
48029,-98.5200231166868,29.448958706247
05145,-91.7455504717671,35.2562739575679
48169,-101.298424127514,33.1798757123508
05001,-91.3749055194381,34.290808428588
48337,-97.7246531215813,33.6756265514202
54033,-80.379874974443,39.2835296991441
48461,-102.043034952408,31.3687301927191
21111,-85.6591581664495,38.1871906121091
48193,-98.1107258538358,31.7048030824471
05119,-92.3117970246749,34.7699338205383
48151,-100.402168142093,32.7428202833471
05061,-93.9934933479183,34.088742894738
48115,-101.947684441536,32.7425260996433
54023,-79.1955701041495,39.1051343675374
48127,-99.7567260223838,28.4225360481985
51650,-76.2953656087164,37.0487209296301
48293,-96.5805297281386,31.5454641453395
54015,-81.0750874776523,38.4625320085886
48233,-101.354699400529,35.8400259735248
05041,-91.2539453827811,33.8333312215993
05139,-92.5972883463139,33.171363126583
54059,-82.1347560993215,37.7264052314283
05099,-93.3071432927131,33.6639661073703
05035,-90.3088588088679,35.2079411481505
05049,-91.8182372746221,36.3816697718654
05115,-93.034160091164,35.4476331113864
05051,-93.1504253642836,34.5766864984919
05091,-93.8915606118509,33.3121466016694
38049,-100.636279755767,48.2345795231844
21105,-88.9762157917223,36.6781705167407
05039,-92.654440148766,33.9698311380972
05075,-91.1070754263524,36.041248316478
05137,-92.1566836360304,35.8598661007566
05095,-91.2038916002662,34.6778383628174
05087,-93.7245629423821,36.0109647470883
05089,-92.6842178786113,36.2683477462691
40119,-96.9757695721988,36.0773143476488
40095,-96.769131706672,34.0244899350966
40015,-98.3751473673756,35.1743798053971
54009,-80.57642410932,40.2738139301522
40041,-94.8026508207791,36.4081987176928
40055,-99.560802096443,34.9357048064921
38043,-99.7800915738545,46.9801452632201
21077,-84.8593124471873,38.7568747185255
40029,-96.2978566448504,34.5881926712421
40067,-97.8358511447171,34.1110078976436
40133,-96.6155178887469,35.1674860641105
40099,-97.0679200390816,34.4823287088432
40141,-98.9242429160996,34.3728536143383
40091,-95.6668380607195,35.3736645736075
40023,-95.5521383346079,34.0266160915939
54061,-80.0465441456505,39.6302839152061
40059,-99.6673615437473,36.7887251384637
54005,-81.7112126311984,38.0229965887116
38061,-102.355653417354,48.2013354736036
54095,-80.8848252976095,39.4652776569372
38045,-98.5354596039798,46.4569138688756
54049,-80.2433982907926,39.5099950604154
40053,-97.786155856691,36.7961435926268
40043,-99.0078918558345,35.9876599614044
32510,-119.747421344004,39.1511466200945
40109,-97.4072029534769,35.551522864559
54105,-81.3786238156241,39.0224214578248
40079,-94.7033912000975,34.9002983927418
54063,-80.5505542342618,37.5603722035561
32023,-116.471931110971,38.0423809016382
40105,-95.617399217405,36.7984810516158
54043,-82.070392224669,38.1753645371116
40139,-101.490017419895,36.7479086633422
54051,-80.6633865318666,39.8606128587727
54001,-80.0030288859531,39.1329338745424
32001,-118.335778873279,39.5808763803229
54069,-80.6190578903168,40.0969203617459
54067,-80.799328001821,38.2917014668487
54055,-81.1114444762758,37.4055150176135
54037,-77.8627358404471,39.3076158052571
32027,-118.404438067163,40.4403578674557
20077,-98.0754955759097,37.1916048583669
13151,-84.1541960928619,33.4530031620762
21085,-86.3438772992693,37.4608190888823
20037,-94.8518113670488,37.5073151169857
13033,-82.0007811218318,33.0611534882302
20001,-95.301388931215,37.8857349542497
20111,-96.1526397678208,38.4561871235186
13179,-81.4562556229672,31.8072288883762
20149,-96.3424418766811,39.379010017868
20005,-95.3134447729322,39.5317400451363
20137,-99.9034763051711,39.7843845936628
13195,-83.2090373171765,34.1277837262617
20193,-101.055531303385,39.3509685960068
20091,-94.8222555404421,38.8837629807825
20159,-98.2010300500795,38.3471425546846
20075,-101.791256909074,37.9991526148706
13201,-84.7307216758933,31.1639914504019
20141,-98.7679863323766,39.3503323016918
51195,-82.6212421188895,36.9752172046737
20083,-99.8979359933115,38.0874838472785
21117,-84.533340624996,38.9334559561111
20195,-99.8727366399733,38.914324987206
21187,-84.8281099067714,38.5196363885441
20029,-97.6492818978773,39.4802974358253
13145,-84.9089880809173,32.7360041839317
20013,-95.564219241937,39.8264992044651
24013,-77.0225214982826,39.5628558592465
20087,-95.3834487667542,39.2357648208291
24031,-77.2042415681275,39.1363782223668
20041,-97.152703097293,38.8665015132987
24035,-76.0850350864986,39.0376286964039
20101,-100.466410860771,38.4812908832212
24019,-76.0833202602812,38.4226121774714
20015,-96.8390654516922,37.7812707607173
20023,-101.731104132201,39.7858698979704
05149,-93.4112491327721,35.0025970843836
20199,-101.763573983015,38.9166612332288
13199,-84.6883116251195,33.0406559680446
20019,-96.245378315698,37.1500571916925
31173,-96.5440972067091,42.1581860579421
20097,-99.2860475935672,37.5582639141279
13279,-82.3312932138341,32.1217207491985
20081,-100.87119186422,37.5622506909059
26061,-88.6520564600785,46.9915469440555
31091,-101.135334616574,41.9159125988096
20129,-101.799252079082,37.1913958116024
13207,-83.9187209311446,33.0140805939319
20165,-99.3092409474694,38.5231613152019
24045,-75.6315145473875,38.3694163799651
24025,-76.2988716873005,39.5364368816753
24037,-76.529060661309,38.2158623970098
31039,-96.7874004199715,41.9164028158287
13065,-82.7062370621083,30.9149468943863
31069,-102.335438288749,41.6194314107404
13219,-83.4370538352684,33.834938991944
31101,-101.661351203846,41.1987931615848
13019,-83.2296220186174,31.2760599065439
31139,-97.6012905225848,42.2643746210863
13217,-83.8501865491793,33.5550489568587
31147,-95.7175311241322,40.1250641131234
31075,-101.740518757836,41.9149937069225
31151,-97.1409086905146,40.5240610732141
51187,-78.2074241607069,38.9087410333169
31163,-98.9762070095523,41.220590558443
31153,-96.1119916085111,41.1129270050845
31057,-101.687961390283,40.1762352497372
13133,-83.1666552383133,33.5787841681723
31167,-97.1939150022437,41.9169237323648
31055,-96.154479614751,41.2953515397661
31033,-102.994978752865,41.2197790384978
05135,-91.4798635111914,36.1611567954088
31013,-103.085681919393,42.2197672482726
31025,-96.1408662996461,40.909721617556
31183,-98.5281860098774,41.9147702807057
13049,-82.137691281768,30.7817232396464
31095,-97.1427144887543,40.1757617510092
13075,-83.4304650808776,31.1539909893407
31131,-96.1347754120152,40.6485009939035
13229,-82.2127427106511,31.3587576001423
31111,-100.745233833356,41.0477675082117
31145,-100.476864853095,40.1758304951656
13099,-84.903643422254,31.3228327376703
31053,-96.6539835422318,41.5778861927781
31099,-98.9480216248191,40.5067072764477
31029,-101.697946992936,40.5241957564999
13167,-82.6600810808835,32.7014650346541
31157,-103.707946659494,41.8506075433485
31177,-96.222029504047,41.5310383170143
31077,-98.5212445359472,41.5674402737115
31051,-96.8677459839186,42.4931866224723
31181,-98.4999473794436,40.1764332079477
13269,-84.2504643448129,32.5554592992006
31031,-101.118577116527,42.5449332744124
31011,-98.0672555217708,41.7067847403541
31009,-99.9769096335509,41.912759040916
31097,-96.2650968878541,40.3926315607444
17137,-90.2014983374322,39.7155628551396
31045,-103.135438098973,42.7197221987463
13261,-84.1970413900207,32.039969236539
31063,-100.394202614134,40.5300832027704
13243,-84.7541922222427,31.7626227986764
31129,-98.0471849893661,40.1763796332451
17155,-89.2858327483736,41.2044693543668
31093,-98.5170946378745,41.2200386130193
17203,-89.2111366871462,40.7882321446667
31103,-99.7123521929494,42.8788289235983
31113,-100.482861446866,41.5664862412846
31027,-97.2524010027165,42.5992619206214
13093,-83.7987513945121,32.1571786162829
31115,-99.4544204427447,41.913846999609
31143,-97.5684211232545,41.1868968847735
31105,-103.714949917459,41.1976566610142
13085,-84.1706358012967,34.444298105874
31073,-99.8307042899936,40.5148205309988
17053,-88.2232587069543,40.5971769538719
31083,-99.4046442369631,40.1764958689718
13177,-84.1411195077603,31.7795329569859
31137,-99.4145428929709,40.5111130585135
13015,-84.8404989589302,34.2378550424234
31081,-98.0232290322729,40.8735630184901
17045,-87.7455709524566,39.678534641577
31023,-97.131768858991,41.2260774596006
17077,-89.3821156573586,37.7851396563104
17107,-89.3675458625858,40.1245569860842
49005,-111.743563196631,41.7223685469553
17067,-91.1646975345009,40.4037764452478
13317,-82.7432267106623,33.7819452074564
17037,-88.7703148777658,41.893528634156
13171,-84.1394627059032,33.076535746453
17119,-89.905168084848,38.8298530355864
13143,-85.2110262533795,33.7942333458191
17165,-88.5408010772687,37.7531829918668
13069,-82.8492009178807,31.5492716918457
17147,-88.5910912051724,40.0103666401095
13125,-82.6107023231157,33.2292799422995
17095,-90.2132647291534,40.9318232467715
13119,-83.2291753489469,34.3754358912447
17189,-89.4104518415262,38.3521757758841
13311,-83.7471150270696,34.6463601389376
17105,-88.5577174052933,40.8915571932526
13235,-83.475964274605,32.2323011767097
17079,-88.1538113685347,39.0100310444894
49035,-111.924025727982,40.6675751181635
49053,-113.504943825592,37.280360795179
49023,-112.78476688993,39.7026181907588
51045,-80.2123441349958,37.4812516408899
06045,-123.431553920392,39.4336238447264
06039,-119.762645851461,37.2180358703882
06067,-121.344280145408,38.4493728777556
06115,-121.351245939283,39.2690899718593
06107,-118.80047284369,36.220156778872
13245,-82.0735488692486,33.3596344041956
13289,-83.4270835371403,32.6672014454541
13205,-84.1943088268543,31.2253196981919
13135,-84.0236279475814,33.9617285245342
13027,-83.5802119117764,30.8419677298073
13055,-85.3452925955015,34.4750194053928
26123,-85.8009116051403,43.5541672280521
13277,-83.5265943021824,31.4574378515917
26157,-83.4398685773878,43.4913425325274
26111,-84.3881091899644,43.646856431317
26141,-83.5277559573626,45.449312739326
26019,-86.3006274669612,44.6445877767668
26025,-85.0055913061028,42.2465343241927
40065,-99.4147574364071,34.5879714843189
26069,-83.0852993912188,44.3370923398699
26017,-83.941835090416,43.7213655944481
26001,-83.1289738553851,44.6836270992053
54027,-78.6141684586703,39.3170653003
26045,-84.8383147072217,42.5960699845792
36079,-73.7495141561044,41.4266615658855
26053,-89.7955469692669,46.4955176249308
26063,-82.855508219598,43.9100683855753
36023,-76.070266921917,42.5950073335725
26011,-83.7472501619127,44.0428872940758
26137,-84.5989771300289,45.0214390140547
26153,-86.1773001000525,46.0424856945724
26081,-85.549296020991,43.0321557577571
54039,-81.5281178486902,38.3365748860634
26051,-84.3882498637534,43.990668640256
36041,-74.4973552580228,43.6611215903242
26027,-85.9934588794587,41.9154027237539
26131,-89.434726834525,47.0221121104293
26071,-88.5305269325985,46.2086924752559
26033,-84.5293644874758,46.3281829434278
26023,-85.0590331000149,41.9161122942592
36071,-74.3055651235703,41.4021355786845
26103,-87.5735077025297,46.662963896296
36005,-73.8529523254653,40.8491159725323
26155,-84.1467331824776,42.9537346352068
13185,-83.2677077015151,30.8338568737686
26005,-86.2917658708623,42.593673408539
26109,-87.5096948538477,45.5251405819009
26099,-82.9101577479137,42.6727942438959
26003,-86.5721717347656,46.9482623036713
26159,-86.3064158590267,42.2851073163434
26147,-82.6643677454321,42.9311219650231
26085,-85.8017030773158,43.9900060538385
13221,-83.0807032662818,33.8806479914601
26113,-85.0946650282949,44.3372998933706
36037,-78.1937113310616,43.0009334993149
26073,-84.8468022234181,43.6405967130009
26009,-85.1757942968931,45.0073748367027
36011,-76.5743582119729,43.0103267314464
26047,-84.981469691043,45.587542655204
26095,-85.5641194807587,46.7140164089497
54041,-80.5021593582903,38.9958676715143
26143,-84.6115962268721,44.3356055625705
36123,-77.1054588633637,42.6334423671386
26075,-84.4234375366252,42.2484866433794
54089,-80.8585729034568,37.6558723053754
26083,-88.2521560396031,47.7152881663521
26041,-86.8705992523365,45.7916164225487
26149,-85.5277422407801,41.9144140951204
26031,-84.4920630381551,45.4729439021686
54013,-81.1175718361839,38.8444981790697
26139,-86.4218822885979,42.9485348855589
26043,-87.8702073638858,46.0093463367716
26091,-84.0663648171955,41.8950824387923
36095,-74.4421176302648,42.5882192954487
26007,-83.1652011106596,45.0311069073601
26115,-83.4942579313665,41.9213954474758
26049,-83.7067110469089,43.0217229131313
54107,-81.5149653248171,39.2111317398244
26129,-84.126413804627,44.3349445212537
54073,-81.1606296708162,39.3709375901789
36101,-77.3838032546505,42.267809065125
54017,-80.7069659692824,39.2691705529334
26165,-85.5784198083584,44.3383550124767
54081,-81.2486345590092,37.7713611267573
26037,-84.6015162012849,42.9436511080779
54091,-80.0461837457757,39.3359932725972
26015,-85.3089682147197,42.5950275515633
54019,-81.0811921663015,38.0287776640096
26119,-84.1272082795278,45.0275462736537
26055,-85.5522024582686,44.7162389012888
26107,-85.3246203260303,43.6407962663992
26013,-88.352152000703,46.6997567065913
26151,-82.6457538610953,43.4433116289842
36115,-73.4307589024424,43.3137031828353
26127,-86.5817719621792,43.6446172027555
26089,-86.0384952510883,45.1517711491464
26067,-85.0746017925411,42.9450940366164
54083,-79.8757955738745,38.7747231281469
26093,-83.9115281964352,42.6029158544286
28081,-88.6804162258618,34.2898881147074
26163,-83.2611257510651,42.284775674308
36065,-75.4358377825876,43.241738188965
26021,-86.685421162337,41.9957776871944
54003,-78.027542873315,39.4640664549721
28105,-88.8793049434561,33.4249529657346
28109,-89.5897829695085,30.7685804800964
28059,-88.6228403562589,30.4628886924492
22113,-92.3042829446254,29.8093893210469
28095,-88.4804669068544,33.8922414990681
22083,-91.7634869080276,32.4177898021179
28071,-89.4849202550685,34.3567480848612
22097,-92.005856844758,30.598851122495
28079,-89.5240572645584,32.7535346842397
05057,-93.668443135758,33.7353045561047
28069,-88.6411594380392,32.7545579342567
54045,-81.9353404867942,37.8315338787892
28051,-90.0920503254423,33.1235139602071
22051,-90.1032884977416,29.7041095159461
48299,-98.6840973070664,30.7057399948532
05029,-92.7013154309595,35.2622146280791
48377,-104.240521557815,29.9998023798394
48133,-98.8323222490687,32.3270730729779
48403,-93.8518023820256,31.343199848818
48481,-96.2221042551991,29.2778616056144
05033,-94.2431160733949,35.5888310502008
48401,-94.7618791316336,32.1077245120906
05065,-91.9134173982153,36.0948746379868
48439,-97.2912369958132,32.7715562636756
54035,-81.6747943316351,38.8344683198609
48285,-96.9301524923453,29.3843544515761
05127,-94.0632550336938,34.8607652903636
48075,-100.207574943102,34.529201459594
05073,-93.6070390012817,33.2409810965357
05047,-93.8906194376346,35.5123505942149
05117,-91.5527714349885,34.829788032908
05077,-90.7820673402582,34.7806229499775
54025,-80.4529516473379,37.9469326672657
05067,-91.2145709870992,35.5992304309885
05045,-92.3320444133759,35.1469782705179
05043,-91.7200205890212,33.5894506003882
05129,-92.699488245724,35.9109029603573
05037,-90.7712268273796,35.2957261607136
05019,-93.1763674937632,34.0509558627234
05093,-90.0541655742083,35.7639019462742
05055,-90.5590755494848,36.1176923726227
05069,-91.9315145424799,34.2687850059078
05113,-94.2280693438095,34.4858432142801
05009,-93.0915049203097,36.3085903746686
05071,-93.459910047413,35.5700549072192
05103,-92.8819341171517,33.5933551625393
05011,-92.1624016502705,33.4664224291884
05007,-94.2561867025886,36.3387227138869
05125,-92.6765729946046,34.6466181284771
40107,-96.3228031206733,35.465457820119
40123,-96.6844385726572,34.7280001766519
40129,-99.6956925318844,35.6883867787517
54079,-81.9089929397458,38.5086167672576
40075,-98.9808702901707,34.9163675466403
40143,-95.9414826316345,36.1210797213783
40009,-99.6819212171129,35.2687083725668
40005,-96.037825925522,34.3737199602433
40001,-94.6586792127656,35.8839278591991
54047,-81.6535837794116,37.3785013201653
40103,-97.23051159757,36.3885947920966
40057,-99.8462776747245,34.744118302172
40093,-98.5359529557996,36.3116436715667
47155,-83.5241809206193,35.7846626158826
40003,-98.3240015061087,36.7309771755785
49057,-111.913271361615,41.2698859788672
40035,-95.2084971226542,36.7617614574732
54077,-79.66816198758,39.4692968526751
40085,-97.2441794876857,33.9498640234503
54101,-80.4218730554096,38.4947373677692
40007,-100.476772907856,36.7496898104771
40127,-95.3757941387194,34.4162020326906
13139,-83.81968107976,34.3168890166057
40137,-97.8514842861508,34.4855926259527
25023,-70.7370663497254,41.9874311672662
40097,-95.2308458689405,36.3018781381127
54071,-79.3508936037574,38.6807283327858
40013,-96.2597476837332,33.9622988325976
40115,-94.8104438942344,36.8355061119164
40071,-97.1439229894101,36.8180067239464
40101,-95.3795271662559,35.6161304951733
40025,-102.517706731129,36.7483074697436
40045,-99.7545958475949,36.2183622157976
54011,-82.2417166457353,38.4202968937883
40087,-97.444302039174,35.0093361163877
54093,-79.5649741747714,39.1135952941617
08069,-105.4611554898,40.6664134977079
08071,-104.038716377051,37.315850809857
08043,-105.439657068038,38.4729724625529
54099,-82.4269495995187,38.1459486624165
08051,-107.031700109965,38.6667977111049
54109,-81.5491772386349,37.6096118270656
08021,-106.191628618103,37.2006964425505
54085,-81.0629473869357,39.1782673696572
08037,-106.695299237636,39.6278256473998
54087,-81.3483494898175,38.7140257012194
54007,-80.7192881470152,38.6998726828352
54097,-80.2334231982956,38.8978264387777
20067,-101.308021268365,37.5621932694426
31117,-101.060530429352,41.5680844612975
20201,-97.087545227425,39.7842008170957
21063,-83.0976163993444,38.1178916992728
20131,-96.0141015372473,39.783447603924
13271,-82.9389875240462,31.9298009741887
20113,-97.6480798524481,38.3916666503062
13257,-83.2934331372422,34.5539438555283
20135,-99.9161794485812,38.4794184510402
21073,-84.8770681708818,38.2391477470698
20139,-95.7269452016089,38.6523290175066
20103,-95.0379040873209,39.19932154058
20099,-95.297576139235,37.1913273532713
20047,-99.3121708311367,37.8876487849184
20107,-94.8429320245902,38.2122719352836
13003,-82.879993070976,31.2971082740282
20127,-96.6498494850458,38.6874293747831
17159,-88.0851012839092,38.7123603890925
20163,-99.3250548364128,39.3502289648296
13281,-83.7372793070813,34.916651845223
20007,-98.6847906296688,37.228838788578
39161,-84.5860966267027,40.8553956924111
20003,-95.2933285696632,38.2142048079937
20061,-96.7525380215861,39.0023580986738
20039,-100.459899544541,39.7847564917381
39073,-82.4792535213447,39.4970238127996
20181,-101.719980882856,39.351434255693
21129,-83.7162763366935,37.5947984931501
20069,-100.437862947225,37.7381978592372
31127,-95.849816047635,40.3876548588365
20009,-98.7564642915875,38.4789639702144
21053,-85.1360135724715,36.7274816387703
20025,-99.8203062697444,37.2355222644797
17087,-88.8808892539941,37.4596312539885
20169,-97.6499318362097,38.7838058824992
39115,-81.8526615395274,39.620372731596
20095,-98.1363325210375,37.5588848473275
21191,-84.3602721965771,38.6956277604097
20079,-97.4272714156292,38.0432185098668
13251,-81.6119345781748,32.7505866274319
20171,-100.906871603456,38.4821816991055
13285,-85.0283368487461,33.0335103764446
20089,-98.2183408118276,39.7847320408021
47019,-82.1274279183871,36.2927206854669
20205,-95.7433888029622,37.5592414801534
24003,-76.5675974199005,38.9941559569004
31107,-97.8918967167909,42.63678148295
18143,-85.7474678592784,38.6850698240405
31123,-103.010548767471,41.7159996498479
13043,-82.0736727998534,32.4034427872525
31079,-98.5021740173131,40.8725714888836
13037,-84.6245076859587,31.5291972782942
31175,-98.9819022179719,41.5673058477897
17175,-89.7974941077986,41.0933644272757
31119,-97.6007790847708,41.9166980877836
17193,-88.1795667969306,38.0874782801245
31061,-98.9527962701465,40.1763448774574
31125,-97.9922509460836,41.3973022545705
31085,-101.061843919833,40.5247823618989
17167,-89.6588977467026,39.758172725142
31067,-96.6894409223868,40.2619297202593
31185,-97.5971068660458,40.8727457978457
13007,-84.4446694812713,31.3261839240577
31149,-99.4499259051186,42.4212882180269
17179,-89.5134203023232,40.5075166162066
31135,-101.649613261949,40.8509414127124
18173,-87.2720543318325,38.0921660972792
31109,-96.687755242151,40.7841738687411
21185,-85.4483660574275,38.3994416804416
31001,-98.5012089472263,40.5244686919473
13181,-82.4512127444683,33.7936595974234
17183,-87.7328349006842,40.1834219701597
02100,-135.472590054668,59.0738779807772
17177,-89.6623477172278,42.351747960526
13081,-83.7681039846878,31.9229320257386
